mol_id,smiles
gdb_45184,O=C1CN2CC3C2CC13
gdb_59589,CC(O)C1CN=C(C)O1
gdb_121941,CCOCC(C)N1CC1
gdb_72020,CC12CC3CC1N1C3C21
gdb_111993,COC1C=CC2(O)CC12
gdb_64042,CC1(C)CC=CC2OC12
gdb_87053,CC1OC1(C#C)C1CO1
gdb_34451,C#CC12CCC3CC1N23
gdb_119353,CCCC12CC(C)(C1)O2
gdb_126438,CCc1c(=O)cc[nH]n1
gdb_1835,C1C(=O)CNC1=O
gdb_82485,CC1C2CC3(O)CC1C23
gdb_121903,[NH3+]CCCC(O)C([O-])=O
gdb_48647,O=CC12CC1(CC2)C#C
gdb_30026,CC1C=CC2=CN=CN12
gdb_53222,CC#CC1OC(=N)C=C1
gdb_49829,O=CC1OC(=O)C11CC1
gdb_22395,ON=C1CC(CC#N)C1
gdb_75955,CC1C(=O)CCCC1=O
gdb_71102,CC12CC3C(C1)C23C=O
gdb_43854,O=C1CC2(CO2)CC=C1
gdb_114796,COC1CC2OC=NC12
gdb_100541,COC(C)C(=O)C(C)O
gdb_67760,OC12C=CC3C1N3C2=N
gdb_28421,Cc1cc(ncc1N)O
gdb_110172,COC1C(OC1=O)C#C
gdb_64370,CC1(C)OCCC11CO1
gdb_17857,C1OC2C1C21COC1
gdb_84124,CC1C=C(C)CC1(C)C
gdb_79502,CN1C2C3CC2C13C=O
gdb_4388,Cc1ccnc(=O)o1
gdb_22706,CCC12CC(O1)C2=NO
gdb_132288,CC1=NC(F)=NC(=N)N1
gdb_96793,CN=C1NC(=O)C2NC12
gdb_21634,c1cn(nc1N)C=O
gdb_83966,OC1C2CCOC1C=C2
gdb_54769,[NH3+]C12CC(C1)C2C([O-])=O
gdb_91630,CC1OC2CC1C1CC21
gdb_120205,OCCC1C2CC1C2O
gdb_79861,OC1C2C3OCC2(O)C13
gdb_33555,C#CC1(CNC=N1)C#N
gdb_89287,CC1CC2(C)OC(=O)C12
gdb_123130,OCCC[NH2+]CC([O-])=O
gdb_42462,C#CCCC(=O)CC#N
gdb_54776,NC(=O)C1C2NC1C2=O
gdb_29704,Cn1c(cc(c1O)O)N
gdb_1568,CCC(O)CCO
gdb_12358,CC1NCC=CC1=O
gdb_109861,CC1C2CC2(O)C1CO
gdb_3981,CC(=NO)C#CC=O
gdb_6190,CC1(CNC(=O)N1)C
gdb_13354,O=COC1CCCO1
gdb_126408,CCc1cc([nH]n1)C#C
gdb_101897,CCC(O)CCCC=O
gdb_105860,COC12C(O)C1NC2=N
gdb_99154,COC(=O)CN1CC1C
gdb_86341,CC1OC(C)C1N1CC1
gdb_55606,C(C=O)C(=O)NC(=O)N
gdb_52255,O=COCC1CC2CC12
gdb_108271,OCC12CCC1=CCO2
gdb_123009,CC1CN1CCCCO
gdb_53479,CC#CCC(=O)NC=N
gdb_43884,O=C1CC2(CN3CC23)C1
gdb_94383,OC1CCC11OC2CC12
gdb_46361,O=C1CNC1C1COC1
gdb_52350,C#CC#CCOCC=O
gdb_34873,C#CC1C2NC2C11CN1
gdb_3743,Cn1cc(nn1)O
gdb_44159,O=C1CC2C(CC#N)C12
gdb_23529,CN1C2CCC1C2=NO
gdb_88893,CC1CC1CC#CC#N
gdb_72858,CC12COC1C(N2)C#C
gdb_24160,c1c(nc[nH]1)NC2CC2
gdb_110637,CCC1C2N3CC3C12O
gdb_40037,C1OC11CC2OC3C2C13
gdb_97806,CCC1NC1C#CCO
gdb_67158,OC12C3CC1C(=O)C2O3
gdb_10155,CNCC(C=O)C#N
gdb_6460,CC1(CO)CC(=O)N1
gdb_85931,CC1(CC(=O)N(C1)C)C
gdb_59866,CC(C)NC(=O)C(C)O
gdb_33898,C#CC12NC1C1COC21
gdb_105385,CC1CC1(CO)OC=N
gdb_104836,COC1(CO)COC1=O
gdb_35196,N#CC1CC11CC2CN12
gdb_71980,OC12CC3CC1(C#C)C23
gdb_110725,CCC1C2C=CCC12O
gdb_109714,COC1C(O)C11CCO1
gdb_62861,CC1(C)C2CC1N1CC21
gdb_110870,COC1C2OC(C)C12O
gdb_64517,CC1(C=O)C2C3CC1C23
gdb_9238,CCC(C)C#CC#C
gdb_23551,COC1C2OC2C1=NO
gdb_51016,C1CC1(CC=O)CC=O
gdb_75569,CC1=CCCOC2CC12
gdb_84639,CC1N=CN2CC2C1=O
gdb_10021,C(=O)C(C=O)N=CN
gdb_46150,O=C1CCC(OC1)C#N
gdb_113169,CCC1NC1(C)C(N)=O
gdb_32,C(C#N)N
gdb_955,c1cnc(nc1)O
gdb_18917,OC12C3CC4C(C14)C23
gdb_29959,Cn1cnc(c1N)C=O
gdb_23264,NC1=NC2CC2C1=NO
gdb_120161,CCCC1C2CC1(O)C2
gdb_83516,CC1C2CCC1C1OC21
gdb_65750,CC1(CCC1=O)OC=O
gdb_41586,C1OC2C1C1OCC=C21
gdb_122273,CCOCC1(CO1)C=O
gdb_42400,O=C(CC1OC1)N1CC1
gdb_77645,NC1C2(O)CNC12C#N
gdb_84044,OC1C2OCCCOC12
gdb_71639,OC12CN3C1COCC23
gdb_34230,C#CC12NC3CC1NC23
gdb_109567,CCC1N(C)C(C)C1=O
gdb_93581,CC1COC(=N1)C1CO1
gdb_23004,CC1CC1C(=NO)C#C
gdb_19582,O=C1C2OC1C1NC21
gdb_55951,CC(=O)CC1CN=CO1
gdb_94178,CC1OCC1(N)C(N)=O
gdb_70230,CC12CC1OC(=N2)C#C
gdb_123882,c1conc1N2CCC2
gdb_59244,CC(O)C1C2OC2C1C
gdb_102336,CCC(C#C)(C#C)OC
gdb_51489,O=CCC1C=CC2NC12
gdb_14120,[O-]C(=O)C12CC1C[NH2+]2
gdb_127296,Cn1cc2c(c1)onn2
gdb_111771,COC1C2OCC12OC
gdb_44704,O=C1CC2CC(=O)OC12
gdb_11637,CC1C2CC1(C2)C#N
gdb_121712,COCCC(=O)OC=N
gdb_85108,CC1OC(=O)C1(C)C#N
gdb_98523,CCC(=O)C12CC(C1)C2
gdb_1325,CC1(C)OC1C#N
gdb_97812,OCC#CC1OC1CO
gdb_64083,CC1(C)CCC(=N)OC1
gdb_29394,Cc1c[nH]c(n1)CC=O
gdb_63424,CC1(O)CC(C=C1)C#N
gdb_117775,CCCC(O)(CC)C#N
gdb_129651,c1c(=O)c(c([nH]n1)N)N
gdb_82947,CN1C2CC3OC3C12C
gdb_14460,CC12CC3CC1C2C3
gdb_13005,CC1=CCC2OC12C
gdb_25627,CC#Cc1c(nc[nH]1)O
gdb_70127,CC12CC1C=CCC2=O
gdb_44855,O=C1CC2NC1C1NC21
gdb_26136,Cc1ccoc1N(C)C
gdb_5570,CCc1cc[nH]c1N
gdb_62537,CC1(O)C(CC1=O)C#N
gdb_117668,CC(O)(CCO)C1CC1
gdb_90997,CC1OC2C3CC1C2O3
gdb_118987,COCC1(C)COC=N1
gdb_113242,CCC1CC1(C)CC#N
gdb_60400,CC(O)CCC1CC1C
gdb_81512,CN1C2CC1C2(N)C#N
gdb_55587,CC(=O)CC(=O)NC=O
gdb_58609,CC(C)C1(CN1)C(N)=O
gdb_93777,CC1OCC(C)=CC1C
gdb_53403,CC#CC1OCC1C#N
gdb_24312,C1C2OCC3=C2N1C=N3
gdb_103672,CCC1(O)CC(C1)C#N
gdb_87070,OC1CC1(C#N)C1CO1
gdb_130834,c1nncn1C(=O)C=O
gdb_5760,c1cnc([nH]1)C2CC2
gdb_127670,Cn1c(ncn1)CC#N
gdb_63724,CC1(C)CC2(NC12)C=O
gdb_9511,OC1CCC1(O)C=O
gdb_14547,CC1(C=O)C2CCN12
gdb_46464,O=C1OCC2(NC12)C#N
gdb_103538,CC1CC=CC1(C)CO
gdb_12837,CC12CC=CC1CO2
gdb_81725,OC1C2CC2(C#C)C1=O
gdb_125643,Cc1c2c([nH]n1)C=CC2
gdb_127124,Cc1[nH]nc(n1)N(C)C
gdb_126029,CC1COC2=C1ON=N2
gdb_121533,CCOCC#CC(C)O
gdb_78523,CN1C2C3(O)CC2(O)C13
gdb_34572,N#CC1=CC2CCN2C1
gdb_31962,CCc1cnc(o1)OC
gdb_46271,O=C1NCC11CC2NC12
gdb_13060,O=COC1CCC1=O
gdb_95389,CC1=CCCC(O)C1=O
gdb_57248,CC(C)(C#N)C(=O)C=O
gdb_52336,C1COC1=NCCC=O
gdb_90406,CC1CC2C(C)(O)C12C
gdb_36852,C(C1CO1)C12CC1CO2
gdb_30045,CN1C=CN=C(O)C1=N
gdb_67523,CC12C3CC3C1OC2=O
gdb_81211,OC1C2NC11CC(=O)C21
gdb_37374,C1C2C1C1CC3C(C1)C23
gdb_59804,CC(C)N=C1OCC1C
gdb_60607,CC(C1CC1O)C(N)=O
gdb_68295,OC12CC(C1)C21CCO1
gdb_8950,CCC(C)C(O)CO
gdb_88043,CN1CC11CNC1C#N
gdb_103595,CCC1(CC(C1)(C)C)C
gdb_105124,CCC1(NC1C#C)C#N
gdb_25709,CC#CCc1c[nH]cn1
gdb_45757,O=C1NC=CC1N1CC1
gdb_24309,C1C2COC3=C2N1C=N3
gdb_88936,CC1NC1CC(=O)C=O
gdb_110178,OCC1C(OC1=N)C#C
gdb_15120,C1CC1CNCC#N
gdb_41227,C1CC23CC4C(C12)N4C3
gdb_52277,N=COCC1NCC1=O
gdb_78551,CC12OC3(CC3)C1C2O
gdb_19630,C1OC11C2C3OC1C23
gdb_3638,C#Cc1cnoc1
gdb_52520,CC#CC(=O)N(C)C=N
gdb_72117,CC12CC3OC1C3C=C2
gdb_51553,C1C2(N1CC=O)COC2
gdb_132635,c1c(c(cnc1O)N)F
gdb_37071,C1C23CCOC12COC3
gdb_1023,c1cocc1C#N
gdb_60048,CC(C)OC1(C)CC1O
gdb_51474,O=CCN1C2CCCC12
gdb_91457,CC1CC2CC1(C)C=C2
gdb_60752,CN(C=O)C(=N)CC#C
gdb_21884,C(=O)n1nc(nn1)O
gdb_132300,c1c(cc(=O)[nH]c1N)F
gdb_27669,C#Cc1cc([nH]c1O)O
gdb_69570,CC12NC1C1(CO1)C2=O
gdb_71975,CC12OC3CC1(C#C)C23
gdb_65728,CC1(CN2CC12)NC=O
gdb_28021,Cc1nc(co1)CC#C
gdb_120468,COCC1CN(C)C1=O
gdb_117441,C#CCCC(=O)CCO
gdb_97227,CN=C1OCCC2OC12
gdb_110739,CCC1C2NC(=O)C12O
gdb_6529,CC1(C)NC1(C)CO
gdb_90013,CC1CC2(COC2=O)C1
gdb_104991,CC(C#C)C1(CO)CO1
gdb_106462,COC12CC(C1)C=C2C
gdb_38888,C1C2NC3COC3=NC12
gdb_2810,C#CC1NC1C#C
gdb_97488,CCC#CC#CCC#N
gdb_96782,CN=C1C2OC3CN1C23
gdb_80661,CN1C2CC(C2)CC1=O
gdb_123580,C1C2CC3=NOC=C3C12
gdb_88098,CC1=CCCC11CC1O
gdb_115361,CCC1CCC(C)C=C1
gdb_48107,O=CC(=O)C1OC1C#N
gdb_37505,N1C2C3C1C1N=CN3C21
gdb_34302,N#CC12CC(CO1)CO2
gdb_119507,COCC12OC1C1NC21
gdb_12200,CC1NC(C#N)C1C
gdb_15325,CC#CC1NC1C#C
gdb_47531,O=C1OCCN2CC1C2
gdb_31567,COc1cc(c(o1)O)N
gdb_23505,ON=C1CN2C3CC2C13
gdb_78045,CC1C2N(C1=O)C2(C)C
gdb_20017,CCC1CN1C1CC1
gdb_78595,CN1C2C3C(O)C1C23O
gdb_32956,Cc1cnc(o1)COC
gdb_9641,CCC1CC1(O)C#C
gdb_63106,CC1(C)C2COC12C#C
gdb_68712,CC12CC1(C#C)N1CC21
gdb_71174,CC12CC3C(C1C#N)N23
gdb_70092,CC12OC1C=CC2(C)C
gdb_9714,OC1(CCC=C1)C#C
gdb_81135,OC1C2CC1(CC#N)O2
gdb_88261,CC1CN1C(=N)C(N)=O
gdb_25485,N=COC1=CC=NC=C1
gdb_123582,C1C2CC3=NON=C3C12
gdb_26069,NC(C#C)C1=COC=N1
gdb_52379,C(COC=O)C(=O)C#N
gdb_43462,O=C1CC(=O)C2(CN2)C1
gdb_44109,O=C1NC2=CCC3C2N13
gdb_98736,CCC(=O)C1OC1C=O
gdb_88654,OC1CC1C1CC(=O)O1
gdb_46709,O=C1OCC2C3OC1C23
gdb_43682,O=C1CC(CC=C1)C#C
gdb_96166,OC1CCCC2OC2C1
gdb_31,CCC#N
gdb_78058,CN1C2C(C=O)C1C2=O
gdb_125397,Cc1conc(c1=O)C
gdb_93580,CC1COC(=N1)C1CN1
gdb_105203,CN1CC1(C[NH3+])C([O-])=O
gdb_58785,CC(O)C12CCC1(C)O2
gdb_87297,CC1CC1(CC#N)C#C
gdb_4700,c1cc([nH]c1C#N)O
gdb_74169,NC1=CC(=O)CC1C#N
gdb_118144,CC(CCO)C1COC1
gdb_18693,O=C1OCCC2NC12
gdb_72541,CC12CCC(OC1)OC2
gdb_107084,COC12CC1C(C2)C#C
gdb_40237,C1CC11COCC2CN12
gdb_18582,CC1OC2CC=CC12
gdb_106237,OCC12N=CNC1C2O
gdb_90744,CC1OC2C1CCC2=O
gdb_81889,CC1C2CC2(C=O)C1C
gdb_103913,OCC1(O)CC1OC=N
gdb_120010,CCCN1C(C)CC1=O
gdb_105253,CCC1(CC1O)C1CN1
gdb_26714,Cc1c(occ1C=O)C
gdb_21156,Cc1c(cno1)NC
gdb_109016,CC12CC1N=C(CO)O2
gdb_62001,NC(=O)CCC(O)C#C
gdb_118958,CCCC1(C)CCC1O
gdb_8418,CC1C2CC(C)(O)C12
gdb_30106,CC1NC1C1=NC=CN1
gdb_39231,C1C2OCC3OC13C=C2
gdb_96190,OC1CCOC2COC12
gdb_70404,OC12CC1CC2(O)C#N
gdb_132475,FC1=CN=C(F)C(=N)O1
gdb_14327,O=C1CC2CCC2O1
gdb_8678,CCC(C)(OC)C#N
gdb_122702,CCCOC=NC1CC1
gdb_125340,Cc1cn2c(n1)[nH]nn2
gdb_2515,CCC(C=O)C#N
gdb_70344,CC12CC1OC1CC2C1
gdb_17807,NC(=O)N1C2CC1C2
gdb_110167,COC1C(NC1=N)C#C
gdb_101888,CC(CO)CCNC=O
gdb_39976,C1CC11OC2C3CC1C23
gdb_28473,Cc1cnc(cc1N)O
gdb_2633,C(CNC=O)C#N
gdb_53267,CC#CC1OC11CCC1
gdb_31064,Cc1cc(c(o1)O)NC
gdb_9114,CN=COC(C)C#N
gdb_119526,COCC12CC1C=CC2
gdb_125910,CC1CC2=C(O)C=NN12
gdb_93324,[NH3+]C1C[N-]C(=O)C1C#N
gdb_15814,CCOC(=O)C1CO1
gdb_58110,CC(O)C(C)(C)C1CO1
gdb_450,C1CC(=O)OC1
gdb_52472,CC#CC#CC(C)C#C
gdb_5160,N=COC1=CC=CN1
gdb_82896,OC1C2CC3OC2C13O
gdb_35097,N#CC1C=CC=CC=C1
gdb_790,c1(nnon1)O
gdb_76107,CC12CC1C(C#C)C2O
gdb_69247,CC12OC1C(=O)CC=C2
gdb_5198,c1c(nco1)NC=O
gdb_70906,CC12CC3(O)C(CC1)C23
gdb_8825,CNC(=O)C(O)C#C
gdb_130015,c1c2c(nc([nH]2)N)n[nH]1
gdb_9459,OC1(COC1=N)C#C
gdb_96982,CN=C1OC2CC2C1O
gdb_22955,CC#CC1CCC1=NO
gdb_133388,c1c(=O)c(noc1F)N
gdb_75324,CC1=CCC2CC1C2=O
gdb_78528,CC12CN1C1(C)C(O)C21
gdb_32003,c1c(n2c(n1)CC2)CO
gdb_80252,OC1C2OC(=O)C1C2O
gdb_117663,COCC(C)(O)C(C)C
gdb_59238,CC(O)C1C(O)C2CN12
gdb_114873,OCC1CC2CCC2C1
gdb_114894,CCC1OC2COCC12
gdb_122034,CCCCC(C=O)C#N
gdb_22705,CCC12CC(N1)C2=NO
gdb_130002,c12c(nc([nH]1)N)onn2
gdb_64684,CC1(CC#C)OC1C#N
gdb_58692,CC(O)C1(CC=O)CC1
gdb_38905,C1C2CC3OCC=C3C12
gdb_54842,[NH3+]C12COC1C2C([O-])=O
gdb_109184,CN=C1CN=C(N1)CN
gdb_117190,CC1(CO1)C(=O)CCO
gdb_55647,CC(O)(CC(N)=O)C#N
gdb_81815,CC12NC1C(O)C2C#N
gdb_4967,Cc1cnccc1O
gdb_7378,COCC(C)C(C)=O
gdb_20538,CC(C)c1c[nH]nc1
gdb_5154,C#CCn1ccnc1
gdb_43704,N=C1CC2(O1)C1CC2O1
gdb_34446,N#CC12NCC3C1OC23
gdb_59833,CC(C)CC#CC1CN1
gdb_85436,CC1CC(=O)CC11CN1
gdb_107773,CNC12CN3C(C13)C2=O
gdb_81340,CC1=C(C)C2OC1C2O
gdb_49603,N=C1NC2CC2N1C=O
gdb_51201,O=CCC12CC3C1CC23
gdb_124590,Cc1ccn(n1)C(C)C
gdb_100986,OCC(O)C1(O)CC1O
gdb_57543,CC(C)(C)OCC1CO1
gdb_92460,OC1CC2OCC1C2O
gdb_130757,c1c(noc(=O)n1)C#N
gdb_101643,COC(C)CC(C)C#C
gdb_118952,CC1CCC1(C)CCO
gdb_58293,CC(O)C(O)CC(N)=O
gdb_10661,OCC1(CC1O)C=O
gdb_133268,CN=c1cn[nH]cc1F
gdb_77984,CC1C2C(C)CC12C#N
gdb_115913,CCC1CC2NC2CO1
gdb_124425,CC(C#N)C1=NOC=C1
gdb_115186,CCC1CCC(=O)C=C1
gdb_31307,COc1ccoc1C#C
gdb_115803,CCC1OCC2(O)CC12
gdb_51184,O=COC12CC1CCC2
gdb_45680,O=C1NC=C2CC=CC12
gdb_21266,COc1c[nH]nc1N
gdb_19780,O=C1C2NC2C2CN12
gdb_20205,C1OC2C3C=CC1C23
gdb_128841,COCCc1[nH]ncn1
gdb_35377,N#CC1OC2C3NC1C23
gdb_123786,c1cn[nH]c1NC2CC2
gdb_95503,CC1CCC=CC(O)C1
gdb_60520,CN(C1CC1)C(=N)C=O
gdb_127677,Cn1c(ncn1)OC=O
gdb_83142,CN1C2CCC(=O)C12C
gdb_16918,N=C1OC2OC1C=C2
gdb_33073,CCCc1cc([nH]c1)N
gdb_15274,OCC1C(O)C1CO
gdb_69294,CC12CC1C(C#N)C2=O
gdb_9307,CCCN=C(C)OC
gdb_24529,c1cnc-2[nH]ccnc12
gdb_77234,CC1C(OC1C=O)C=O
gdb_62109,CC(CCC=O)N1CC1
gdb_113671,CCC1OC1C(=O)CC
gdb_105665,OCC1(OCC1O)C#N
gdb_31562,Cc1cc([nH]c1O)OC
gdb_45092,O=C1CC2NC2C2NC12
gdb_43083,O=C1C2NC3CC1NC23
gdb_43897,O=C1CC2(CCC12)C#N
gdb_106918,CCC12CC1C(=O)CC2
gdb_35739,N#CC1CC2(CC2)CO1
gdb_100547,CCC(C)C(=O)C1CC1
gdb_119864,COCC1=CCNC1=O
gdb_124021,C1c2c(nno2)N=CN1
gdb_102882,CCC(CCC#C)C#N
gdb_27798,Cc1cc(nc(=O)[nH]1)O
gdb_38989,C1C2OC3CCCOC123
gdb_113399,CCC1NC11C2CC1O2
gdb_51525,O=CCC1CC(O1)C#N
gdb_12096,CC1OC1C1(O)CC1
gdb_124415,CC(C#N)C1=CN=NN1
gdb_128781,COCc1cc(no1)N
gdb_47948,C1COC(=O)OCCO1
gdb_42289,N=C(C#N)N1CCC1=O
gdb_24521,c1cnc2c(n1)nco2
gdb_35808,C#CC1OCC2COC12
gdb_112078,OCC1C=CCN1C=O
gdb_44910,O=C1CC2CC=CC1O2
gdb_6325,NC(=O)CC(O)C=O
gdb_108212,OCC12CCC(CO1)C2
gdb_115714,CCC1OCC1C(C)C
gdb_24451,c1c[nH]c2c1OCCO2
gdb_50870,O=CNC(=O)CC1CO1
gdb_7066,C(C#N)C(CC#N)O
gdb_41829,C1CC2CC3C1C3C=C2
gdb_119876,CCOC1=NCCC1C
gdb_23844,c1c(n[nH]c(=O)n1)F
gdb_15885,CCC1C(C)CC1=O
gdb_102350,C(C(CO)(C#N)C#N)N
gdb_51934,C#CCC#CCCC=O
gdb_32324,CCC1=COC(=N)N1C
gdb_119829,CC1CN=C(CCO)O1
gdb_88362,CC(C)(C#C)C1CC1O
gdb_3296,OC1CN2CCC12
gdb_78799,OC1C2C3C2C1(O)C3=O
gdb_96997,CN=C1OC2CCC1C2
gdb_63712,CC1(C)CC2(OC12)C#N
gdb_90201,CC1CC23NC4C2OC134
gdb_37714,C1C=CC23NC4C2N1C34
gdb_8941,COC(C)C(C)C=O
gdb_97556,CC(C)(C#CCO)OC
gdb_80566,CC1C2OC(C)CC12C
gdb_99918,NCC(N)(C#N)C1CN1
gdb_7078,OC(CC=O)CC#N
gdb_11696,O=CC12CC(=O)C1O2
gdb_27909,c1c(cc(nc1N)O)N
gdb_62081,CC(=O)C(O)COC=O
gdb_4305,CC1=NC(=N)OC=N1
gdb_73000,CC12OCC1C2(O)C=O
gdb_79237,CC12CC3C(C1O)C23O
gdb_63778,CC1(C)CC2C1CC2=O
gdb_86348,CC1CC(C)C1CC#C
gdb_8405,CC1(CC12CCC2)C
gdb_46267,O=C1COC11CC2OC12
gdb_87105,CN1CC1(C)C(=O)C#N
gdb_121045,CCOC1CC(=O)CO1
gdb_4102,CC1C=CCC1=NO
gdb_111026,COC1C2CC1(C2)C#C
gdb_85349,OC1CC(=O)C=C1C#C
gdb_86228,CC1CC(O)C(N1)C#N
gdb_111529,COC1C2OC3(CC3)C12
gdb_94334,CC1OCC11CC1C#N
gdb_41000,C1OC2C3C4COC3C124
gdb_33802,N#CC12CN(C1)CCO2
gdb_81399,OC1C2CC(C#N)C1N2
gdb_44405,O=C1CN2C3CC12C=C3
gdb_107107,OCC12CC1C(C2)C=O
gdb_98644,COC(=O)C1CC(=N)O1
gdb_19545,N#CC12C3CN1CC23
gdb_34888,N#CC1C2OC2C11CC1
gdb_29912,Cc1c(ccn1C)C#N
gdb_10140,CCOC(C#C)C#N
gdb_81096,CC1N2CC1(C=O)C2C
gdb_111671,OCC1C2COC(=N)C12
gdb_63122,CC1(O)C2NCC12C#N
gdb_21525,C(c1c(onn1)N)O
gdb_95935,OC1COCC1(O)C#C
gdb_34768,C#CC1C2NC(C#N)C12
gdb_126263,CCc1c(n[nH]c1O)N
gdb_58805,CC(C)C12CC1C(O)C2
gdb_37545,C1C2C3C4C=CCC24N13
gdb_44237,O=C1OC2C1CC21CC1
gdb_40623,C1CC1C1C2CC1CC2
gdb_33028,c1c(cncn1)CCO
gdb_113359,CCC1OC1(CC)C=O
gdb_88697,CC1CC1C1OC1C#C
gdb_1224,CC(=O)NCC=O
gdb_43345,O=C1C=CC2OC=NC12
gdb_77734,OC1C23COC12COC3
gdb_64538,OC1(C=O)C2C3CC3C12
gdb_110781,COC1C2CC(=O)CC12
gdb_38659,C1C2C3OC=NC3CN12
gdb_101132,COC(C)C12CN1CC2
gdb_112447,COC1OC(=N)OC1C
gdb_84524,CC1C=CC2C(C#C)N12
gdb_132900,Cc1cc(=O)occ1F
gdb_126202,CCc1c(cno1)C#C
gdb_68297,OC12CN(C1)C21CCC1
gdb_80981,CC1C2CC1(C)N=CO2
gdb_12860,OC12CCC1CCC2
gdb_26823,Cc1c(nc([nH]1)C=O)N
gdb_104762,OCC1(CO)OC1C#N
gdb_64485,CC1(CCCCCC1)O
gdb_67021,OC12C3CC1(O)C(=O)C23
gdb_130115,c1c(c(c(nn1)N)O)O
gdb_62699,CC1(O)C2C3N2CC=C13
gdb_913,c1nc(=O)nco1
gdb_111283,CCC1C2CC2(C)C1C
gdb_24693,c1c2c(ncn1)CCC2
gdb_2322,CC1CN1CC=O
gdb_101222,OCC(O)C1CC(=O)C1
gdb_31964,CCc1ncc(o1)CO
gdb_3837,N=C1N=CNN=N1
gdb_105908,COC12C(C)C3C1CC23
gdb_10481,CC#CC1(CO1)C=O
gdb_15419,CCC1CC1COC
gdb_59234,CC(C)C1C2NC2C1O
gdb_65724,CC1(CC=O)CC2NC12
gdb_39527,C1N=C2OCOC3C1C23
gdb_25099,N=C1N=COC(=O)C=N1
gdb_42625,O=C1C2C3NC(C23)C1=O
gdb_69277,OC12CC1C(=N)OCC2
gdb_25116,c1cc(=O)[nH]ccc1=O
gdb_67208,OC12C3OC1C(C#C)C23
gdb_105486,CCC1(CCO1)C(C)=O
gdb_103608,CCC1(C)CC(O)C1=O
gdb_59152,CC(C)C1C2CC(=O)C12
gdb_92240,CC1CC2CC3COC123
gdb_25814,Cc1ncc(o1)C(=O)N
gdb_66120,OC1(CCC2NC12)C#C
gdb_75825,CC12NC1CC(=O)C2O
gdb_6966,CC1=CCCC1(C)C
gdb_97421,CN=COC1COC1C
gdb_97404,CN=COC1CC1(C)C
gdb_58910,CC(O)C12CC3C(C1)C23
gdb_24047,c1coc(=NCC#N)[nH]1
gdb_43722,N=C1CC2(CC=CC2)O1
gdb_60170,CC(C)CC1OC1(C)C
gdb_101072,COC(C)C1(CO1)C#N
gdb_33858,N#CC12CC1C1CC1C2
gdb_128276,CNc1ncc(nn1)N
gdb_95653,NC1C(O)CCOC1=O
gdb_45954,C#CC1C(=O)CCC1=O
gdb_96607,CN=C(C#N)N(C)C=O
gdb_37356,C1C2C1C1CCCC2O1
gdb_115564,CC1(CCC1CO)C=O
gdb_108037,COC12CN3C=NC1C23
gdb_9513,CC1(CO)CNC1=O
gdb_118835,CCC1CC1(O)CCO
gdb_23607,ON=C1CNC1C1CN1
gdb_111142,CCC1C2OC1C2(C)O
gdb_33756,N#CC12CC(C1)C21CN1
gdb_43990,O=C1NC23CC12COC3
gdb_77807,OC1C2C(=O)OC12C=O
gdb_114476,OCC1OC2C3CC3C12
gdb_1351,CC1(CCCO1)C
gdb_40253,C1OC11CCCC2OC12
gdb_1771,NC1(CC1O)C#N
gdb_80705,CN1C2CC(C=O)C12C
gdb_52144,O=CCCC1C2CN1C2
gdb_17745,CC12CC3C4C(C14)N23
gdb_84348,CC1C=CC(C#C)C1C
gdb_32833,Cc1coc(n1)CCO
gdb_41059,C1OC23CC4C5C2C5C134
gdb_33184,CCCCc1ccco1
gdb_49627,O=CN1C2CC3(CO3)C12
gdb_129302,N=C1ON=CN1CC=O
gdb_108748,OCC1=CC(=N)OC1=O
gdb_23408,ON=C1C=CC2CCC12
gdb_109602,CC1C(CO)C1(O)C#C
gdb_94664,OC1CCC1OCC=O
gdb_58445,CC(O)C1(O)C2COC12
gdb_84468,OC1C=CC2(CC12)C#N
gdb_126923,CCNc1ccnn1C
gdb_103874,CC1(CO)NC1CC#N
gdb_116417,COC1OCCOC1=N
gdb_9464,CC1(CNC1=O)C=O
gdb_131462,C(=O)Oc1c(non1)O
gdb_45560,O=C1CC2CCOC2O1
gdb_60798,CC(C=O)C(C)(O)C=O
gdb_4946,CCn1cc(nc1)C
gdb_25261,c1[nH]c2c(n1)COC2=O
gdb_74895,NC1=NC2CC2OC1=N
gdb_74953,CC1=CC2OCC(C1)O2
gdb_58059,CN(C)C(C#N)C1CC1
gdb_53050,CC#CC12COC1CN2
gdb_95136,CC1COC2CC1C2=O
gdb_75731,CN1C(=N)C=C(C)C1=O
gdb_58933,CC(C)C12CC3CC1N23
gdb_126759,CCn1c(nc(n1)C)C
gdb_63339,CC1(C(=O)CC(=O)O1)C
gdb_7204,COCC(COC)O
gdb_1319,CC1OCC1(C)O
gdb_90244,CN1CC23CC1C2CO3
gdb_116507,COC1CCOCCO1
gdb_98272,CC(C)N(C)C(=O)NC
gdb_46104,N=C1COC(CC#C)O1
gdb_99166,CCC(=O)NC1COC1
gdb_70439,CC12CC1CC2C1CO1
gdb_25798,Cc1[nH]c(cn1)C(=O)C
gdb_38444,C1C2CC3(CCOC3)C12
gdb_23965,C#Cc1c2n(cn1)CC2
gdb_115095,OCC1NC=NCC1=O
gdb_11978,CC1(O)C2CC2C1=O
gdb_130674,C1CN1c2[nH]c(=O)on2
